row_label_raw,row_label_full,1,Bảo lãnh vay vốn,32,-,101.349,numeric__Bảo lãnh vay vốn,numeric__32,numeric__-,numeric__101.349
2,2,2,Cam kết giao dịch hối doái,32,,,,32.0,,
,,,Cam kết mua ngoại tệ,,541.303,3.999.584,,,541303.0,3999584.0
,,,Cam kết bán ngoại tệ,,447.726,3.373.657,,,447726.0,3373657.0
,,,Cam kết mua - giao dịch hoàn đối tiền tệ,,30.139.120,55.137.961,,,30139120.0,55137961.0
,,,Cam kết bán - giao dịch hoàn đối tiền tệ,,23.652.400,51.524.978,,,23652400.0,51524978.0
3,3,3,Cam kết trong nghiệp vụ L/C,32,657.643,572.337,,32.0,657643.0,572337.0
4,4,4,Bảo lãnh khác,32,2.567.945,4.653.959,,32.0,2567945.0,4653959.0
6,6,6,Hợp đồng hoàn đối lãi suất,32,9.805.803,4.987.983,,32.0,9805803.0,4987983.0
