row_label_raw,row_label_full,(Triệu VND),Chưa quá hạn và chưa bị giảm giá,Đã quả hạn nhưng chưa bị giảm giá,Đã quả hạn và đã giảm giá,Tổng cộng,numeric__Chưa quá hạn và chưa bị giảm giá,numeric__Đã quả hạn nhưng chưa bị giảm giá,numeric__Đã quả hạn và đã giảm giá,numeric__Tổng cộng
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.231.833,-,-,3.231.833,3231833.0,,,3231833.0
Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,Tiền gửi và cho vay các tổ chức tín dụng khác - gộp,25.399.935,-,-,25.399.935,25399935.0,,,25399935.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,95.953.399,241.186,2.419.254,98.613.839,95953399.0,241186.0,2419254.0,98613839.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,20.602.853,-,-,20.602.853,20602853.0,,,20602853.0
Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,4.677.012,-,-,4.677.012,4677012.0,,,4677012.0
,,,149.865.032,241.186,2.419.254,152.525.472,149865032.0,241186.0,2419254.0,152525472.0
