row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Chi phí thuế hiện hànhNăm hiện hành,Chi phí thuế hiện hànhNăm hiện hành,Chi phí thuế hiện hànhNăm hiện hành,368.471,292.246,368471.0,292246.0
(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,(b) Đối chiếu thuế suất thực tế,,
,,,2020Triệu VND,2019Triệu VND,,
Lợi nhuận trước thuế,(b) Đối chiếu thuế suất thực tế > Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.728.936,1.390.698,1728936.0,1390698.0
Thuế tính theo thuế suất của Ngân hàng,(b) Đối chiếu thuế suất thực tế > Thuế tính theo thuế suất của Ngân hàng,Thuế tính theo thuế suất của Ngân hàng,345.787,278.140,345787.0,278140.0
Thu nhập không chịu thuế,(b) Đối chiếu thuế suất thực tế > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(941),(224),-941.0,-224.0
Chi phí không được khấu trừ,(b) Đối chiếu thuế suất thực tế > Chi phí không được khấu trừ,Chi phí không được khấu trừ,357,357,357.0,357.0
Tải sản thuế thu nhập hoãn lại không được ghi nhận,(b) Đối chiếu thuế suất thực tế > Tải sản thuế thu nhập hoãn lại không được ghi nhận,Tải sản thuế thu nhập hoãn lại không được ghi nhận,10.164,5.901,10164.0,5901.0
Khác,(b) Đối chiếu thuế suất thực tế > Khác,Khác,13.104,8.072,13104.0,8072.0
,,,368.471,292.246,368471.0,292246.0
