row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốc VND,31/12/2025 > Giá trị ghi sổ VND,01/01/2025 > Giá gốc VND,01/01/2025 > Giá trị ghi sổ VND,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Giá trị ghi sổ VND,numeric__01/01/2025 > Giá gốc VND,numeric__01/01/2025 > Giá trị ghi sổ VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,865.000.000.000,865.000.000.000,400.000.000.000,400.000.000.000,865000000000.0,865000000000.0,400000000000.0,400000000000.0
- Tiền gửi có kỳ hạn (i),- Tiền gửi có kỳ hạn (i),- Tiền gửi có kỳ hạn (i),865.000.000.000,865.000.000.000,400.000.000.000,400.000.000.000,865000000000.0,865000000000.0,400000000000.0,400000000000.0
Cộng,Cộng,Cộng,865.000.000.000,865.000.000.000,400.000.000.000,400.000.000.000,865000000000.0,865000000000.0,400000000000.0,400000000000.0
