row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,8.708.463.863,9.715.606.364,8708463863.0,9715606364.0
"- Công cụ, dụng cụ chờ phân bổ","- Công cụ, dụng cụ chờ phân bổ","- Công cụ, dụng cụ chờ phân bổ",896.572.174,3.084.687.664,896572174.0,3084687664.0
- Chi phí bảo hiểm,- Chi phí bảo hiểm,- Chi phí bảo hiểm,586.740.489,585.958.287,586740489.0,585958287.0
"- Tiền thuê đất, văn phòng","- Tiền thuê đất, văn phòng","- Tiền thuê đất, văn phòng",2.381.275.488,2.293.532.640,2381275488.0,2293532640.0
- Chi phí kiểm định,- Chi phí kiểm định,- Chi phí kiểm định,677.447.360,1.452.882.769,677447360.0,1452882769.0
- Các chi phí trả trước ngắn hạn khác,- Các chi phí trả trước ngắn hạn khác,- Các chi phí trả trước ngắn hạn khác,4.166.428.352,2.298.545.004,4166428352.0,2298545004.0
Dài hạn,Dài hạn,Dài hạn,206.563.746.022,131.347.251.684,206563746022.0,131347251684.0
"- Công cụ, dụng cụ chờ phân bổ","- Công cụ, dụng cụ chờ phân bổ","- Công cụ, dụng cụ chờ phân bổ",15.276.702.933,10.483.463.306,15276702933.0,10483463306.0
- Chi phí sửa chữa TSCĐ,- Chi phí sửa chữa TSCĐ,- Chi phí sửa chữa TSCĐ,53.474.614.138,44.492.871.801,53474614138.0,44492871801.0
"- Chi phí đèn bù, GPMB","- Chi phí đèn bù, GPMB","- Chi phí đèn bù, GPMB",25.657.749.906,26.543.147.516,25657749906.0,26543147516.0
- Chi phí cải tạo văn phòng,- Chi phí cải tạo văn phòng,- Chi phí cải tạo văn phòng,84.824.800.925,31.377.379.507,84824800925.0,31377379507.0
- Các chi phí trả trước dài hạn khác,- Các chi phí trả trước dài hạn khác,- Các chi phí trả trước dài hạn khác,27.329.878.120,18.450.389.554,27329878120.0,18450389554.0
Cộng,Cộng,Cộng,215.272.209.885,141.062.858.048,215272209885.0,141062858048.0
