row_label_raw,row_label_full,col_0,Giá gốc và giá trị có thể thu hồi > 31/12/2017VND,Giá gốc và giá trị có thể thu hồi > 1/1/2017VND,numeric__Giá gốc và giá trị có thể thu hồi > 31/12/2017VND,numeric__Giá gốc và giá trị có thể thu hồi > 1/1/2017VND
Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,Dự án Khu Đô thị và Khu Công nghiệp tại Hưng Yên,711.811.073.288,47.019.409.284,711811073288.0,47019409284.0
Các dự án khác,Các dự án khác,Các dự án khác,30.862.439.541,-,30862439541.0,
,,,742.673.512.829,47.019.409.284,742673512829.0,47019409284.0
