row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,30,46.854.825.722.466,33.884.892.008.435,1.0,30.0,46854825722466.0,33884892008435.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,30,693.134.108.162,601.681.848.448,2.0,30.0,693134108162.0,601681848448.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,46.161.691.614.304,33.283.210.159.987,10.0,,46161691614304.0,33283210159987.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,31,35.536.120.578.221,24.532.650.438.985,11.0,31.0,35536120578221.0,24532650438985.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,10.625.571.036.083,8.750.559.721.002,20.0,,10625571036083.0,8750559721002.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,32,186.215.464.700,197.181.167.853,21.0,32.0,186215464700.0,197181167853.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,33,555.756.583.746,367.986.756.135,22.0,33.0,555756583746.0,367986756135.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,479.707.569.855,279.951.879.407,23.0,,479707569855.0,279951879407.0
Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,24,,(159.611.603),(534.948.182),24.0,,-159611603.0,-534948182.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,34,594.707.868.484,489.954.015.797,25.0,34.0,594707868484.0,489954015797.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,35,409.038.156.382,404.587.312.609,26.0,35.0,409038156382.0,404587312609.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,9.252.124.280.568,7.684.677.856.132,30.0,,9252124280568.0,7684677856132.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,36,432.791.811.829,434.468.369.665,31.0,36.0,432791811829.0,434468369665.0
Chi phí khác,Chi phí khác,Chi phí khác,32,37,396.546.349.700,417.322.272.122,32.0,37.0,396546349700.0,417322272122.0
Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),40,,36.245.462.129,17.146.097.543,40.0,,36245462129.0,17146097543.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,9.288.369.742.697,7.701.823.953.675,50.0,,9288369742697.0,7701823953675.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,39,1.317.628.785.035,1.138.489.987.447,51.0,39.0,1317628785035.0,1138489987447.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,39,(44.015.628.386),(42.868.760.701),52.0,39.0,-44015628386.0,-42868760701.0
Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),60,,8.014.756.586.048,6.606.202.726.929,60.0,,8014756586048.0,6606202726929.0
