row_label_raw,row_label_full,col_0,31/12/2017USD,1/1/2017USD,numeric__31/12/2017USD,numeric__1/1/2017USD
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,6.807.364,934.178,6807364.0,934178.0
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,7.635.948,96.889,7635948.0,96889.0
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,(72.966.121),(82.816.025),-72966121.0,-82816025.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,(78.367.484),(15.497.547),-78367484.0,-15497547.0
,,,(136.890.293),(97.282.505),-136890293.0,-97282505.0
