row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2017 Triệu VND,1/1/2017 Triệu VND,numeric__Thuyết minh,numeric__31/12/2017 Triệu VND,numeric__1/1/2017 Triệu VND
Tiền gửi ngân hàng và các khoản tương đương tiền,Tiền gửi ngân hàng và các khoản tương đương tiền,Tiền gửi ngân hàng và các khoản tương đương tiền,(a),4.254.070,4.545.977,,4254070.0,4545977.0
Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,(b),9.937.959,753.389,,9937959.0,753389.0
Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,(c),2.568.565,1.696.289,,2568565.0,1696289.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,,-,2.500,,,2500.0
,,,,16.760.594,6.998.155,,16760594.0,6998155.0
