row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần 4K Farm,Công ty Cổ phần 4K Farm,Công ty Cổ phần 4K Farm,Công ty con,Góp vốn,50.000.000.000,99.998.900.000,,,50000000000.0,99998900000.0
Ông Robert Willet,Ông Robert Willet,Ông Robert Willet,Thành viên Hội đồng Quản trị,Chỉ phí tư vấn,2.234.342.566,2.089.027.208,,,2234342566.0,2089027208.0
