row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Cổ tứcCho vayGóp vốnLãi cho vayPhí thu xếp khoản vay,2.398.670.325.5594.027.200.000.000799.556.780.000262.157.824.842-,3.398.116.290.9412.752.800.000.000799.556.780.000296.598.573.05617.105.841.670,,,,3.398116290941275e+60
Công ty Cổ phầnCông nghệ vàĐầu tư BáchHóa Xanh,Công ty Cổ phầnCông nghệ vàĐầu tư BáchHóa Xanh,Công ty Cổ phầnCông nghệ vàĐầu tư BáchHóa Xanh,Công ty con,Góp vốnChuyển nhượng cổ phần,14.049.800.000.00012.825.295.910.000,-,,,1.404980000000013e+27,
Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty con gián tiếp,Thu hồi tạm ứngGóp vốnTạm ứng,696.000.000.000-,-3.198.463.970.000696.000.000.000,,,,-3.198463970000696e+24
Công ty Cổ phầnLogistics Toàn Tín,Công ty Cổ phầnLogistics Toàn Tín,Công ty Cổ phầnLogistics Toàn Tín,Công ty con,Góp vốn,94.998.900.000,5.000.000.000,,,94998900000.0,5000000000.0
Công ty Cổ phầnTân Tâm,Công ty Cổ phầnTân Tâm,Công ty Cổ phầnTân Tâm,Công ty con,Góp vốn,99.998.900.000,-,,,99998900000.0,
