row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,Vay các tổ chức tín dụng khác,,
Bằng VND,Vay các tổ chức tín dụng khác > Bằng VND,Bằng VND,64.814,64.629,64814.0,64629.0
Thuê tài chính,Vay các tổ chức tín dụng khác > Thuê tài chính,Thuê tài chính,64.814,64.629,64814.0,64629.0
Bằng ngoại tệ,Vay các tổ chức tín dụng khác > Bằng ngoại tệ,Bằng ngoại tệ,1.139.581,999.922,1139581.0,999922.0
,,,1.204.395,1.064.551,1204395.0,1064551.0
