row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,(12.291),(4.681),-12291.0,-4681.0
Thu nhập từ góp vốn mua cổ phần,Thu nhập từ góp vốn mua cổ phần,Thu nhập từ góp vốn mua cổ phần,5.314,-,5314.0,
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,7,6,7.0,6.0
Chi phí chi trả các dịch vụ khác,Chi phí chi trả các dịch vụ khác,Chi phí chi trả các dịch vụ khác,(25.525),(22.155),-25525.0,-22155.0
Tăng vốn,Tăng vốn,Tăng vốn,400.000,-,400000.0,
