row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,1.586.393,1.041.788,,1586393.0,1041788.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,12.1,901.069,518.209,121.0,901069.0,518209.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.553.198,1.104.979,,1553198.0,1104979.0
Khấu hao tài sản cố định,TÀI SẢN > Khấu hao tài sản cố định,Khấu hao tài sản cố định,,(652.129),(586.770),,-652129.0,-586770.0
Tài sản cố định thuê tài chính,TÀI SẢN > Tài sản cố định thuê tài chính,Tài sản cố định thuê tài chính,12.2,103.732,99.955,122.0,103732.0,99955.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,158.092,133.752,,158092.0,133752.0
Khấu hao tài sản cố định,TÀI SẢN > Khấu hao tài sản cố định,Khấu hao tài sản cố định,,(54.360),(33.797),,-54360.0,-33797.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,12.3,581.592,423.624,123.0,581592.0,423624.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,744.439,575.554,,744439.0,575554.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(162.847),(151.930),,-162847.0,-151930.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,3.889.971,5.411.511,,3889971.0,5411511.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,13.1,1.165.744,2.260.176,131.0,1165744.0,2260176.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",13.2,2.076.285,2.727.847,132.0,2076285.0,2727847.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,13.3,680.965,450.111,133.0,680965.0,450111.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,13.4,(33.023),(26.623),134.0,-33023.0,-26623.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,210.046.355,177.629.506,,210046355.0,177629506.0
