row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,
EUR,Tại ngày 31 tháng 12 năm 2023 > EUR,EUR,1%,31,0.01,31.0
EUR,Tại ngày 31 tháng 12 năm 2023 > EUR,EUR,(1%),(31),,-31.0
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,1%,(17.606),0.01,-17606.0
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,(1%),17.606,,17606.0
SJC,Tại ngày 31 tháng 12 năm 2023 > SJC,SJC,1%,10,0.01,10.0
SJC,Tại ngày 31 tháng 12 năm 2023 > SJC,SJC,(1%),(10),,-10.0
