row_label_raw,row_label_full,"Doanh thu vận chuyển hành khách và hoạt động phụ trợ nhận trước, sẽ được thực hiện trong vòng 12 tháng tiếp theo",31/12/2025VND > 5.032.491.014.512,01/01/2025VND > 4.213.581.649.205,numeric__31/12/2025VND > 5.032.491.014.512,numeric__01/01/2025VND > 4.213.581.649.205
Khác,Khác,Khác,146.312.000.780,39.466.420.836,146312000780.0,39466420836.0
,,,5.178.803.015.292,4.253.048.070.041,5178803015292.0,4253048070041.0
