row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí khối khai thác bay,Chi phí khối khai thác bay,Chi phí khối khai thác bay,45.838.274.997.907,42.012.336.587.323,45838274997907.0,42012336587323.0
Giá vốn từ bán tàu bay,Giá vốn từ bán tàu bay,Giá vốn từ bán tàu bay,9.982.253.100.706,5.419.703.843.355,9982253100706.0,5419703843355.0
Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,8.299.649.021.725,7.871.727.977.678,8299649021725.0,7871727977678.0
Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,6.558.585.526.661,5.776.126.778.945,6558585526661.0,5776126778945.0
Giá vốn từ bán động cơ tàu bay,Giá vốn từ bán động cơ tàu bay,Giá vốn từ bán động cơ tàu bay,1.262.017.021.168,1.689.499.519.133,1262017021168.0,1689499519133.0
Giá vốn từ bán vật tư kỹ thuật,Giá vốn từ bán vật tư kỹ thuật,Giá vốn từ bán vật tư kỹ thuật,451.209.950.397,277.501.050,451209950397.0,277501050.0
Chi phí dịch vụ vận chuyển hàng hóa,Chi phí dịch vụ vận chuyển hàng hóa,Chi phí dịch vụ vận chuyển hàng hóa,401.756.614.687,284.057.142.752,401756614687.0,284057142752.0
"Chi phí khối an toàn, an ninh đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh đảm bảo chất lượng bay",159.379.135.600,526.291.278.544,159379135600.0,526291278544.0
Khác,Khác,Khác,670.920.117.878,1.311.964.349.673,670920117878.0,1311964349673.0
,,,73.624.045.486.729,64.891.984.978.453,73624045486729.0,64891984978453.0
