row_label_raw,row_label_full,col_0,31/12/2025 > Giá trịVND,31/12/2025 > Số có khả năngtrả nợVND,01/01/2025 > Giá trịVND,01/01/2025 > Số có khả năngtrả nợVND,numeric__31/12/2025 > Giá trịVND,numeric__31/12/2025 > Số có khả năngtrả nợVND,numeric__01/01/2025 > Giá trịVND,numeric__01/01/2025 > Số có khả năngtrả nợVND
- Công ty Cổ phần Nhiên liệu bay Petrolimex,- Công ty Cổ phần Nhiên liệu bay Petrolimex,- Công ty Cổ phần Nhiên liệu bay Petrolimex,1.857.536.220.457,1.857.536.220.457,1.663.731.758.589,1.663.731.758.589,1857536220457.0,1857536220457.0,1663731758589.0,1663731758589.0
- Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,- Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,- Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,602.966.033.149,602.966.033.149,680.758.496.834,680.758.496.834,602966033149.0,602966033149.0,680758496834.0,680758496834.0
- Tổng Công ty Cảng hàng không Việt Nam - CTCP,- Tổng Công ty Cảng hàng không Việt Nam - CTCP,- Tổng Công ty Cảng hàng không Việt Nam - CTCP,204.243.819.372,204.243.819.372,459.088.235.843,459.088.235.843,204243819372.0,204243819372.0,459088235843.0,459088235843.0
- Khác,- Khác,- Khác,2.104.724.660.517,2.104.724.660.517,3.391.358.936.170,3.391.358.936.170,2104724660517.0,2104724660517.0,3391358936170.0,3391358936170.0
,,,4.769.470.733.495,4.769.470.733.495,6.194.937.427.436,6.194.937.427.436,4769470733495.0,4769470733495.0,6194937427436.0,6194937427436.0
Phải trả người bán là bên liên quan,Phải trả người bán là bên liên quan,Phải trả người bán là bên liên quan,457.684.103.326,457.684.103.326,658.586.523.646,658.586.523.646,457684103326.0,457684103326.0,658586523646.0,658586523646.0
