row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
USD,USD,USD,22.714.384,36.882.263,22714384.0,36882263.0
SGD,SGD,SGD,46.839,597.454,46839.0,597454.0
MYR,MYR,MYR,1.135.970,1.135.970,1135970.0,1135970.0
KRW,KRW,KRW,4.915.475.756,1.813.009.682,4915475756.0,1813009682.0
JPY,JPY,JPY,240.481.494,180.958.118,240481494.0,180958118.0
IDR,IDR,IDR,1.499.610.145,11.357.542.489,1499610145.0,11357542489.0
THB,THB,THB,506.479,478.269,506479.0,478269.0
CNY,CNY,CNY,10.738.133,43.582.010,10738133.0,43582010.0
INR,INR,INR,157.944.543,244.643.835,157944543.0,244643835.0
HKD,HKD,HKD,86.598,1.078.927,86598.0,1078927.0
AUD,AUD,AUD,8.673.716,6.917.462,8673716.0,6917462.0
EUR,EUR,EUR,15.153,42.802,15153.0,42802.0
TWD,TWD,TWD,233.100,233.100,233100.0,233100.0
GBP,GBP,GBP,1.655,1.655,1655.0,1655.0
MMK,MMK,MMK,2.864.650,2.864.650,2864650.0,2864650.0
