row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,,
"Thai Vietjet Air Joint Stock Co., Ltd.","Doanh thu từ cho thuê tàu bay > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",1.330.959.806.256,1.331.418.977.647,1330959806256.0,1331418977647.0
AAA Golden Aircraft Star No.5 Limited,Doanh thu từ cho thuê tàu bay > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,604.657.481.329,485.003.850.778,604657481329.0,485003850778.0
,,,1.935.617.287.585,1.816.422.828.425,1935617287585.0,1816422828425.0
Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,,
"Thai Vietjet Air Joint Stock Co., Ltd.","Doanh thu vận chuyển hành khách > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",85.712.617.996,-,85712617996.0,
Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Doanh thu vận chuyển hành khách > Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,3.568.872.625,7.547.210.770,3568872625.0,7547210770.0
,,,89.281.490.621,7.547.210.770,89281490621.0,7547210770.0
Chuyển nhượng PDP,Chuyển nhượng PDP,Chuyển nhượng PDP,Chuyển nhượng PDP,Chuyển nhượng PDP,,
Angelica Holding Limited,Chuyển nhượng PDP > Angelica Holding Limited,Angelica Holding Limited,9.022.600.113.978,9.217.075.447.655,9022600113978.0,9217075447655.0
,,,9.022.600.113.978,9.217.075.447.655,9022600113978.0,9217075447655.0
Doanh thu từ thương mại tàu bay,Doanh thu từ thương mại tàu bay,Doanh thu từ thương mại tàu bay,Doanh thu từ thương mại tàu bay,Doanh thu từ thương mại tàu bay,,
Angelica Holding Limited,Doanh thu từ thương mại tàu bay > Angelica Holding Limited,Angelica Holding Limited,12.873.453.500.000,430.402.500.000,12873453500000.0,430402500000.0
,,,12.873.453.500.000,430.402.500.000,12873453500000.0,430402500000.0
Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,,
"Thai Vietjet Air Joint Stock Co., Ltd.","Doanh thu dịch vụ khác > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",87.343.787.948,90.555.149.651,87343787948.0,90555149651.0
Công ty Cổ phần Galaxy Joy,Doanh thu dịch vụ khác > Công ty Cổ phần Galaxy Joy,Công ty Cổ phần Galaxy Joy,77.598.209.948,-,77598209948.0,
Khác,Doanh thu dịch vụ khác > Khác,Khác,85.531.677.569,34.822.575.430,85531677569.0,34822575430.0
,,,250.473.675.465,125.377.725.081,250473675465.0,125377725081.0
Chi phí thuê hoạt động máy bay/dộng cơ,Chi phí thuê hoạt động máy bay/dộng cơ,Chi phí thuê hoạt động máy bay/dộng cơ,Chi phí thuê hoạt động máy bay/dộng cơ,Chi phí thuê hoạt động máy bay/dộng cơ,,
Apricot Aircraft Assets Limited,Chi phí thuê hoạt động máy bay/dộng cơ > Apricot Aircraft Assets Limited,Apricot Aircraft Assets Limited,946.591.799.035,1.155.287.494.139,946591799035.0,1155287494139.0
AAA Golden Aircraft Star No.5 Limited,Chi phí thuê hoạt động máy bay/dộng cơ > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,240.539.538.884,222.146.966.603,240539538884.0,222146966603.0
Angelica Holding Limited,Chi phí thuê hoạt động máy bay/dộng cơ > Angelica Holding Limited,Angelica Holding Limited,69.170.348.000,66.827.748.000,69170348000.0,66827748000.0
Khác,Chi phí thuê hoạt động máy bay/dộng cơ > Khác,Khác,-,34.896.000.000,,34896000000.0
,,,1.256.301.685.919,1.479.158.208.742,1256301685919.0,1479158208742.0
Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,,
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Chi phí sử dụng dịch vụ > Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,197.159.792.020,390.068.602.204,197159792020.0,390068602204.0
Apricot Aircraft Assets Limited,Chi phí sử dụng dịch vụ > Apricot Aircraft Assets Limited,Apricot Aircraft Assets Limited,142.579.664.979,94.841.541.074,142579664979.0,94841541074.0
Công ty TNHH GalaxyOne,Chi phí sử dụng dịch vụ > Công ty TNHH GalaxyOne,Công ty TNHH GalaxyOne,102.341.475.740,57.797.850.119,102341475740.0,57797850119.0
Khác,Chi phí sử dụng dịch vụ > Khác,Khác,238.784.132.456,303.153.994.870,238784132456.0,303153994870.0
,,,680.865.065.195,845.861.988.267,680865065195.0,845861988267.0
(Thu hộ) và Chi hộ,(Thu hộ) và Chi hộ,(Thu hộ) và Chi hộ,(Thu hộ) và Chi hộ,(Thu hộ) và Chi hộ,,
"Thai Vietjet Air Joint Stock Co., Ltd.","(Thu hộ) và Chi hộ > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",1.090.981.089.712,600.934.199.159,1090981089712.0,600934199159.0
Angelica Holding Limited,(Thu hộ) và Chi hộ > Angelica Holding Limited,Angelica Holding Limited,337.300.684.657,1.151.570.407.506,337300684657.0,1151570407506.0
Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,(Thu hộ) và Chi hộ > Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,(334.229.020.488),(272.452.914.860),-334229020488.0,-272452914860.0
,,,1.094.052.753.881,1.480.051.691.805,1094052753881.0,1480051691805.0
