row_label_raw,row_label_full,31/12/2025,01/01/2025,numeric__01/01/2025
2.012.736.638.380,2.012.736.638.380,2.012.736.638.380,2.118.792.488.388,2118792488388.0
2.014.143.219.774,2.014.143.219.774,2.014.143.219.774,2.120.181.338.225,2120181338225.0
4.026.879.858.154,4.026.879.858.154,4.026.879.858.154,4.238.973.826.613,4238973826613.0
