row_label_raw,row_label_full,col_0,Nguyên nhânxóa sổ,Nămxóa sổ,31/12/2020VND,1/1/2020VND,numeric__Nguyên nhânxóa sổ,numeric__Nămxóa sổ,numeric__31/12/2020VND,numeric__1/1/2020VND
Phải thu Công ty Cổ phần,Phải thu Công ty Cổ phần,Phải thu Công ty Cổ phần,Không có,,,,,,,
Dệt May Hapaco Hải Phòng,Phải thu Công ty Cổ phần > Dệt May Hapaco Hải Phòng,Dệt May Hapaco Hải Phòng,khả năng thu hồi,2011,6.193.939.787,6.193.939.787,,2011.0,6193939787.0,6193939787.0
Phải thu Công ty TNHH,Phải thu Công ty TNHH,Phải thu Công ty TNHH,Không có,,,,,,,
Một thành viên Dệt 19-5 Hà Nội,Phải thu Công ty TNHH > Một thành viên Dệt 19-5 Hà Nội,Một thành viên Dệt 19-5 Hà Nội,khả năng thu hồi,2011,4.220.231.656,4.220.231.656,,2011.0,4220231656.0,4220231656.0
Phải thu các đối tượng khác,Phải thu các đối tượng khác,Phải thu các đối tượng khác,Không có,,,,,,,
,,,khả năng thu hồi,,12.673.783.224,12.673.783.224,,,12673783224.0,12673783224.0
,,,,,23.087.954.667,23.087.954.667,,,23087954667.0,23087954667.0
