row_label_raw,row_label_full,col_0,1/1/2020VND,Số đã nộp trong năm VND,Số đã được hoàn/ bù trừ trong năm VND,Giảm do thoái vốn đầu tư vào các công ty con VND,31/12/2020VND,numeric__1/1/2020VND,numeric__Số đã nộp trong năm VND,numeric__Số đã được hoàn/ bù trừ trong năm VND,numeric__Giảm do thoái vốn đầu tư vào các công ty con VND,numeric__31/12/2020VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.166.406.897,5.697.306.948,(5.843.880.687),-,2.019.833.158,2166406897.0,5697306948.0,-5843880687.0,,2019833158.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,402.143.304,850.827.961,(838.155.678),-,414.815.587,402143304.0,850827961.0,-838155678.0,,414815587.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,546.438.029,3.869.928.871,(3.148.600.696),-,1.267.766.204,546438029.0,3869928871.0,-3148600696.0,,1267766204.0
Các khoản khác,Các khoản khác,Các khoản khác,88.161.830,327.977.103,-,(252.079.573),164.059.360,88161830.0,327977103.0,,-252079573.0,164059360.0
,,,3.203.150.060,10.746.040.883,(9.830.637.061),(252.079.573),3.866.474.309,3203150060.0,10746040883.0,-9830637061.0,-252079573.0,3866474309.0
