row_label_raw,row_label_full,Lợi nhuận thuần thuộc về các cổ đông phổ thông của Tập đoàn Đệt May Việt Nam (VND) > Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu) > Ảnh hưởng của cổ phiếu phổ thông tiềm năng trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (số cổ phiếu) (Thuyết minh 33),2020 > 284.770.463.497 > 500.000.000 > 54.309.285,2019Đã điều chỉnh lại > 476.636.182.374 > 500.000.000 > 55.067.779,numeric__2020 > 284.770.463.497 > 500.000.000 > 54.309.285,numeric__2019Đã điều chỉnh lại > 476.636.182.374 > 500.000.000 > 55.067.779
Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông (suy giảm) (số cổ phiếu),554.309.285,555.067.779,554309285.0,555067779.0
Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu trong trường hợp chuyển đổi nguồn vốn đầu tư xây dựng cơ bản thành vốn cổ phần (VND/cổ phiếu),514,859,514.0,859.0
