row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
Bán hàng,Tổng doanh thu > Bán hàng,Bán hàng,13.458.993.218.326,18.372.804.065.493,13458993218326.0,18372804065493.0
Cung cấp dịch vụ và gia công,Tổng doanh thu > Cung cấp dịch vụ và gia công,Cung cấp dịch vụ và gia công,234.686.849.300,378.687.808.362,234686849300.0,378687808362.0
Cho thuê lại đất thuê,Tổng doanh thu > Cho thuê lại đất thuê,Cho thuê lại đất thuê,11.548.723.518,33.276.475.474,11548723518.0,33276475474.0
Bán và cho thuê bất động sản,Tổng doanh thu > Bán và cho thuê bất động sản,Bán và cho thuê bất động sản,233.502.729.095,237.912.376.299,233502729095.0,237912376299.0
,,,13.938.731.520.239,19.022.680.725.628,13938731520239.0,19022680725628.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,(14.263.614.855),(14.455.680.956),-14263614855.0,-14455680956.0
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,(1.554.664.770),(1.536.313.200),-1554664770.0,-1536313200.0
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,(13.931.179.367),(20.682.334.675),-13931179367.0,-20682334675.0
,,,(29.749.458.992),(36.674.328.831),-29749458992.0,-36674328831.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,13.908.982.061.247,18.986.006.396.797,13908982061247.0,18986006396797.0
