row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2020 VND > 57.139.569.491 > 412.299.064.625,2019 VND > (1.181.546.649.345) > 1.591.051.847.226,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2020 VND > 57.139.569.491 > 412.299.064.625,numeric__2019 VND > (1.181.546.649.345) > 1.591.051.847.226
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,332.506.010,2.793.866.744,61.0,,332506010.0,2793866744.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,6,469.771.140.126,412.299.064.625,70.0,6.0,469771140126.0,412299064625.0
