row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,578.115.830.258,1.186.549.353.622,1.0,,578115830258.0,1186549353622.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,11.970.029.053,29.707.318.113,2.0,,11970029053.0,29707318113.0
3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,10,VI.3,566.145.801.205,1.156.842.035.509,10.0,,566145801205.0,1156842035509.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.4,375.969.873.873,600.402.035.765,11.0,,375969873873.0,600402035765.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,190.175.927.332,556.439.999.744,20.0,,190175927332.0,556439999744.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.5,218.194.914.618,85.610.399.032,21.0,,218194914618.0,85610399032.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.6,76.113.939.079,292.220.290.687,22.0,,76113939079.0,292220290687.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,57.841.451.793,220.242.839.269,23.0,,57841451793.0,220242839269.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.7,16.333.083.533,63.969.229.920,25.0,,16333083533.0,63969229920.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.8,99.738.559.027,112.482.330.674,26.0,,99738559027.0,112482330674.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,216.185.260.311,173.378.547.495,30.0,,216185260311.0,173378547495.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.9,71.661.951.864,6.070.588.531,31.0,,71661951864.0,6070588531.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.10,54.705.514.157,10.716.888.171,32.0,,54705514157.0,10716888171.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,16.956.437.707,(4.646.299.640),40.0,,16956437707.0,-4646299640.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,233.141.698.018,168.732.247.855,50.0,,233141698018.0,168732247855.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,VI.11,47.492.831.242,38.032.560.117,51.0,,47492831242.0,38032560117.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,185.648.866.776,130.699.687.738,60.0,,185648866776.0,130699687738.0
