row_label_raw,row_label_full,col_0,31/12/2023VND,01/01/2023VND,numeric__31/12/2023VND,numeric__01/01/2023VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.874.414.684.688,704.643.003.096,2874414684688.0,704643003096.0
Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,2.191.282.100.000,230.396.515.470,2191282100000.0,230396515470.0
"Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",317.230.177.500,10.284.527.500,317230177500.0,10284527500.0
Lợi nhuận được chia từ hợp tác kinh doanh,Lợi nhuận được chia từ hợp tác kinh doanh,Lợi nhuận được chia từ hợp tác kinh doanh,136.388.584.457,136.388.584.457,136388584457.0,136388584457.0
"Lệ phí trước bạ, quỹ bảo trì chung cư (i)","Lệ phí trước bạ, quỹ bảo trì chung cư (i)","Lệ phí trước bạ, quỹ bảo trì chung cư (i)",74.437.246.897,76.167.099.268,74437246897.0,76167099268.0
"Chi phí đến bù, giải tỏa phải trả","Chi phí đến bù, giải tỏa phải trả","Chi phí đến bù, giải tỏa phải trả",21.634.323.726,29.726.027.982,21634323726.0,29726027982.0
Thu hồi vốn nhân rõi từ công ty con,Thu hồi vốn nhân rõi từ công ty con,Thu hồi vốn nhân rõi từ công ty con,-,156.474.671.181,,156474671181.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,1.027.750.827,1.050.020.627,1027750827.0,1050020627.0
Phải trả khác,Phải trả khác,Phải trả khác,132.414.501.281,64.155.556.611,132414501281.0,64155556611.0
Dài hạn,Dài hạn,Dài hạn,19.600.000.000,19.600.000.000,19600000000.0,19600000000.0
Nhận hợp tác đầu tư các dự án bất động sản (ii),Nhận hợp tác đầu tư các dự án bất động sản (ii),Nhận hợp tác đầu tư các dự án bất động sản (ii),19.600.000.000,19.600.000.000,19600000000.0,19600000000.0
Cộng,Cộng,Cộng,2.894.014.684.688,724.243.003.096,2894014684688.0,724243003096.0
