row_label_raw,row_label_full,Khách hàng Dự án Khu đô thị mới Nam Vĩnh Yên (i),31/12/2023VND > 375.334.566.258,01/01/2023VND > 429.828.320.169,numeric__31/12/2023VND > 375.334.566.258,numeric__01/01/2023VND > 429.828.320.169
Khách hàng Dự án Chung cư Vũng Tàu Gateway,Khách hàng Dự án Chung cư Vũng Tàu Gateway,Khách hàng Dự án Chung cư Vũng Tàu Gateway,250.663.636.221,276.497.899.593,250663636221.0,276497899593.0
Khách hàng Dự án Khu căn hộ cao cấp DIC,Khách hàng Dự án Khu căn hộ cao cấp DIC,Khách hàng Dự án Khu căn hộ cao cấp DIC,38.048.550.741,108.347.184.716,38048550741.0,108347184716.0
Phoenixkhách hàng Dự án DIC Star Aparts Hotel VũngTàu-CSJ,Phoenixkhách hàng Dự án DIC Star Aparts Hotel VũngTàu-CSJ,Phoenixkhách hàng Dự án DIC Star Aparts Hotel VũngTàu-CSJ,18.505.648.408,32.408.117.844,18505648408.0,32408117844.0
Khách hàng Dự án Trung tâm Chí Linh - Vũng Tàu,Khách hàng Dự án Trung tâm Chí Linh - Vũng Tàu,Khách hàng Dự án Trung tâm Chí Linh - Vũng Tàu,22.850.980.041,22.956.895.041,22850980041.0,22956895041.0
Phải thu ngắn hạn của khách hàng khác (ii),Phải thu ngắn hạn của khách hàng khác (ii),Phải thu ngắn hạn của khách hàng khác (ii),114.312.964.358,110.454.761.610,114312964358.0,110454761610.0
Cộng,Cộng,Cộng,819.716.346.027,980.493.178.973,819716346027.0,980493178973.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu Bến thứ ba (ii),Trong đó: > Phải thu Bến thứ ba (ii),Phải thu Bến thứ ba (ii),813.396.134.095,974.136.401.447,813396134095.0,974136401447.0
Phải thu Bến liên quan (Thuyết minh VIII.2),Trong đó: > Phải thu Bến liên quan (Thuyết minh VIII.2),Phải thu Bến liên quan (Thuyết minh VIII.2),6.320.211.932,6.356.777.526,6320211932.0,6356777526.0
