row_label_raw,row_label_full,Các bên liên quan,Mối quanhệ,Nội dung nghiệp vụ,Năm nayVND,Năm trướcVND,numeric__Mối quanhệ,numeric__Nội dung nghiệp vụ,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu,Doanh thu,Doanh thu,,,16.008.719.003,16.452.051.354,,,16008719003.0,16452051354.0
Công ty TNHH Dulịch DIC,Công ty TNHH Dulịch DIC,Công ty TNHH Dulịch DIC,Công ty con,Cung cấp dịch vụ,13.253.818.644,13.242.283.644,,,13253818644.0,13242283644.0
Công ty CP Vina Đại Phước,Công ty CP Vina Đại Phước,Công ty CP Vina Đại Phước,Cùng tập đoàn,Cung cấp dịch vụ,2.477.108.200,2.940.267.900,,,2477108200.0,2940267900.0
Công ty CP Đầu tư Phát triển Xây dựng Số 1,Công ty CP Đầu tư Phát triển Xây dựng Số 1,Công ty CP Đầu tư Phát triển Xây dựng Số 1,Công ty con,Cung cấp dịch vụ,226.658.874,35.850.840,,,226658874.0,35850840.0
Công ty CP bất động sản D.I.C,Công ty CP bất động sản D.I.C,Công ty CP bất động sản D.I.C,Công ty liên kết,Cung cấp dịch vụ,51.133.285,8.293.532,,,51133285.0,8293532.0
Công ty CP Đầu tư Phát triển Xây dựng - Bê tông,Công ty CP Đầu tư Phát triển Xây dựng - Bê tông,Công ty CP Đầu tư Phát triển Xây dựng - Bê tông,Công ty liên kết,Cung cấp dịch vụ,-,165.790.625,,,,165790625.0
Công ty CP Đầu tư Phát triển Tầm nhìn DIC,Công ty CP Đầu tư Phát triển Tầm nhìn DIC,Công ty CP Đầu tư Phát triển Tầm nhìn DIC,Công ty con,Cung cấp dịch vụ,-,23.027.777,,,,23027777.0
Công ty CP Đầu tư Phát triển Thương mại DIC,Công ty CP Đầu tư Phát triển Thương mại DIC,Công ty CP Đầu tư Phát triển Thương mại DIC,Công ty con,Cung cấp dịch vụ,-,23.027.777,,,,23027777.0
Công ty CP Đầu tư Phát triển Phương Nam,Công ty CP Đầu tư Phát triển Phương Nam,Công ty CP Đầu tư Phát triển Phương Nam,Công ty liên kết,Cung cấp dịch vụ,-,13.509.259,,,,13509259.0
