row_label_raw,row_label_full,STT,Tên Công ty,Địa chỉ,Ngành nghề kinh doanh chính,Tỷ lệ biểu quyết(%),Tỷ lệ lợi ích(%),numeric__Tên Công ty,numeric__Địa chỉ,numeric__Ngành nghề kinh doanh chính,numeric__Tỷ lệ biểu quyết(%),numeric__Tỷ lệ lợi ích(%)
5.,5.,5.,Công ty CP Đầu tư Phát triển Tầm nhìn DIC,"Số 265, đường Lê Hồng Phong, Phường 8, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu","Kinh doanh bất động sản; hoạt động tư vấn quản lý; giáo dục, đào tạo; hoạt động chăm sóc, điều dưỡng","98,67","98,67",,,,98.67,98.67
6.,6.,6.,Công ty TNHH Đại Phước Thiên An,"Xã Đại Phước, huyện Nhơn Trạch, tỉnh Đồng Nai",Kinh doanh bất động sản,"99,96","99,96",,,,99.96,99.96
7.,7.,7.,Công ty TNHH MTV Đầu tư Phát triển Đô thị và Khu công nghiệp DIC,"Số 15 Thị Sách, Phường Thắng Tam, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu",Đầu tư Khu công nghiệp,100,100,,,,100.0,100.0
8.,8.,8.,Công ty TNHH MTV Vũng Tàu Centre Point,"Số 12 đường 3/2 , Phường 8, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu",Kinh doanh bất động sản,100,100,,,,100.0,100.0
9.,9.,9.,Công ty CP Đầu tư Phát triển Du lịch Thế thao Vũng Tàu (Sở hữu gián tiếp),"B12 Khu trung tâm đỗ thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu",Kinh doanh sân gôn và các dịch vụ liên quan,"82,24","64,39",,,,82.24,64.39
10.,10.,10.,Công ty CP Sport TOTO Việt Nam (Sở hữu gián tiếp),"B12 Khu trung tâm đỗ thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu",Hoạt động tư vấn quản lý,"65,70","42,31",,,,65.7,42.31
11.,11.,11.,Công ty CP Phát triển E&S (Sở hữu gián tiếp),"B12 Khu trung tâm đỗ thị Chí Linh, Phường Nguyễn An Ninh, Thành phố Vũng Tàu, Tĩnh Bà Rịa - Vũng Tàu",Xây dựng công trình ký thuật dân dụng khác,"98,66","63,53",,,,98.66,63.53
