row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Doanh thu hoạt động bán hàng hóa,Doanh thu hoạt động bán hàng hóa,Doanh thu hoạt động bán hàng hóa,25.730.534.372.540,8.826.195.451.658,25730534372540.0,8826195451658.0
Doanh thu hoạt động thu phí,Doanh thu hoạt động thu phí,Doanh thu hoạt động thu phí,1.190.927.528.152,1.071.285.675.794,1190927528152.0,1071285675794.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,2.885.463.996.907,912.199.437.881,2885463996907.0,912199437881.0
Doanh thu hoạt động kinh doanh bất động sản,Doanh thu hoạt động kinh doanh bất động sản,Doanh thu hoạt động kinh doanh bất động sản,285.640.030.564,176.885.503.042,285640030564.0,176885503042.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,156.185.091.080,8.676.753.423,156185091080.0,8676753423.0
Cộng,Cộng,Cộng,30.248.751.019.243,10.995.242.821.798,30248751019243.0,10995242821798.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Doanh thu bán cho bên thứ ba,Trong đó > Doanh thu bán cho bên thứ ba,Doanh thu bán cho bên thứ ba,30.142.645.237.127,10.921.148.877.351,30142645237127.0,10921148877351.0
Doanh thu bán cho bên liên quan (chi tiết tại thuyết minh số VIII.3),Trong đó > Doanh thu bán cho bên liên quan (chi tiết tại thuyết minh số VIII.3),Doanh thu bán cho bên liên quan (chi tiết tại thuyết minh số VIII.3),106.105.782.116,74.093.944.447,106105782116.0,74093944447.0
Cộng,Trong đó > Cộng,Cộng,30.248.751.019.243,10.995.242.821.798,30248751019243.0,10995242821798.0
