row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Trả trước cho người bán là bên thứ ba,Trả trước cho người bán là bên thứ ba,Trả trước cho người bán là bên thứ ba,685.396.131.276,435.214.834.684,685396131276.0,435214834684.0
Trả trước hoạt động xây lắp,Trả trước hoạt động xây lắp,Trả trước hoạt động xây lắp,19.249.099.812,30.799.175.602,19249099812.0,30799175602.0
Trả trước hoạt động dự án,Trả trước hoạt động dự án,Trả trước hoạt động dự án,429.701.952.001,249.552.709.634,429701952001.0,249552709634.0
Công ty cổ phần Truyền thông và Sáng tạo B&A,Công ty cổ phần Truyền thông và Sáng tạo B&A,Công ty cổ phần Truyền thông và Sáng tạo B&A,-,118.261.227.172,,118261227172.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,429.701.952.001,131.291.482.462,429701952001.0,131291482462.0
Trả trước hoạt động bán hàng hóa,Trả trước hoạt động bán hàng hóa,Trả trước hoạt động bán hàng hóa,129.543.461.713,123.254.370.598,129543461713.0,123254370598.0
Trả trước hoạt động khác,Trả trước hoạt động khác,Trả trước hoạt động khác,106.901.617.750,31.608.578.850,106901617750.0,31608578850.0
Trả trước cho người bán là bên liên quan,Trả trước cho người bán là bên liên quan,Trả trước cho người bán là bên liên quan,74.321.158.492,14.710.313.200,74321158492.0,14710313200.0
Trả trước hoạt động bán hàng hóa,Trả trước hoạt động bán hàng hóa,Trả trước hoạt động bán hàng hóa,74.321.158.492,14.710.313.200,74321158492.0,14710313200.0
(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),,
Cộng,(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,759.717.289.768,449.925.147.884,759717289768.0,449925147884.0
