row_label_raw,row_label_full,col_0,Số tiền,numeric__Số tiền
Công ty Cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm,Công ty Cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm,Công ty Cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm,94.034.518,94034518.0
Công ty Cổ phần Dịch vụ Ô tô Bình Thuận,Công ty Cổ phần Dịch vụ Ô tô Bình Thuận,Công ty Cổ phần Dịch vụ Ô tô Bình Thuận,180.971.179,180971179.0
Công ty TNHH Toyota Lý Thường Kiệt,Công ty TNHH Toyota Lý Thường Kiệt,Công ty TNHH Toyota Lý Thường Kiệt,32.255.256.428,32255256428.0
Cộng,Cộng,Cộng,32.530.262.125,32530262125.0
