row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Trong năm > Tăng > Vay mới,Trong năm > Tăng > Do hợp nhất kinh doanh,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng > Vay mới,numeric__Trong năm > Tăng > Do hợp nhất kinh doanh,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.921.750.706.020,2.921.750.706.020,20.160.942.713.577,737.965.606.254,20.261.465.868.262,3.559.193.157.589,3.559.193.157.589,2921750706020.0,2921750706020.0,20160942713577.0,737965606254.0,20261465868262.0,3559193157589.0,3559193157589.0
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,2.537.420.166.239,2.537.420.166.239,19.361.815.387.290,737.965.606.254,19.222.510.127.016,3.414.691.032.767,3.414.691.032.767,2537420166239.0,2537420166239.0,19361815387290.0,737965606254.0,19222510127016.0,3414691032767.0,3414691032767.0
Vay tổ chức tài chính,Vay tổ chức tài chính,Vay tổ chức tài chính,382.881.539.781,382.881.539.781,288.347.614.287,-,531.365.845.246,139.863.308.822,139.863.308.822,382881539781.0,382881539781.0,288347614287.0,,531365845246.0,139863308822.0,139863308822.0
Vay đối tượng khác,Vay đối tượng khác,Vay đối tượng khác,1.449.000.000,1.449.000.000,510.779.712.000,-,507.589.896.000,4.638.816.000,4.638.816.000,1449000000.0,1449000000.0,510779712000.0,,507589896000.0,4638816000.0,4638816000.0
Nợ dài hạn đến hạn trả,Nợ dài hạn đến hạn trả,Nợ dài hạn đến hạn trả,398.303.709.199,398.303.709.199,359.241.901.613,12.000.000.000,254.313.264.870,515.232.345.942,515.232.345.942,398303709199.0,398303709199.0,359241901613.0,12000000000.0,254313264870.0,515232345942.0,515232345942.0
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,386.626.550.303,386.626.550.303,356.029.625.619,12.000.000.000,241.996.730.974,512.659.444.948,512.659.444.948,386626550303.0,386626550303.0,356029625619.0,12000000000.0,241996730974.0,512659444948.0,512659444948.0
Vay tổ chức tài chính,Vay tổ chức tài chính,Vay tổ chức tài chính,11.677.158.896,11.677.158.896,3.212.275.994,-,12.316.533.896,2.572.900.994,2.572.900.994,11677158896.0,11677158896.0,3212275994.0,,12316533896.0,2572900994.0,2572900994.0
Cộng,Cộng,Cộng,3.320.054.415.219,3.320.054.415.219,20.520.184.615.190,749.965.606.254,20.515.779.133.132,4.074.425.503.531,4.074.425.503.531,3320054415219.0,3320054415219.0,20520184615190.0,749965606254.0,20515779133132.0,4074425503531.0,4074425503531.0
