row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
(Lỗ)/lợi nhuận kế toán trước thuế,(Lỗ)/lợi nhuận kế toán trước thuế,(Lỗ)/lợi nhuận kế toán trước thuế,(236.041.687.274),1.698.628.562.346,-236041687274.0,1698628562346.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,(47.208.337.455),339.725.712.469,-47208337455.0,339725712469.0
Ảnh hưởng của các mức thuế suất khác của các công ty con,Ảnh hưởng của các mức thuế suất khác của các công ty con,Ảnh hưởng của các mức thuế suất khác của các công ty con,(59.293.073.162),(30.280.714.682),-59293073162.0,-30280714682.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,1.091.196.374,30.199.362.526,1091196374.0,30199362526.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(84.783.157.374),-,-84783157374.0,
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,184.979.735.977,93.470.183.792,184979735977.0,93470183792.0
Xóa sổ tài sản thuế thu nhập hoãn lại,Xóa sổ tài sản thuế thu nhập hoãn lại,Xóa sổ tài sản thuế thu nhập hoãn lại,2.959.205.825,12.325.406.203,2959205825.0,12325406203.0
Ảnh hưởng của phần lãi trong các công ty liên kết,Ảnh hưởng của phần lãi trong các công ty liên kết,Ảnh hưởng của phần lãi trong các công ty liên kết,-,(81.414.335),,-81414335.0
Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,(28.300.000),(382.332.224),-28300000.0,-382332224.0
,,,(2.282.729.815),444.976.203.749,-2282729815.0,444976203749.0
