row_label_raw,row_label_full,col_0,Nămđáo hạn,31/12/2022VND,1/1/2022VND,numeric__Nămđáo hạn,numeric__31/12/2022VND,numeric__1/1/2022VND
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,,
Công ty Cổ phần Tập đoàn Masan,Công ty mẹ > Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,2022,-,2.662.750.000.000,2022.0,,2662750000000.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,,
Công ty Cổ phần Tầm nhìn Masan,Bên liên quan khác > Công ty Cổ phần Tầm nhìn Masan,Công ty Cổ phần Tầm nhìn Masan,2023,2.061.150.000.000,-,2023.0,2061150000000.0,
,,,,2.061.150.000.000,2.662.750.000.000,,2061150000000.0,2662750000000.0
