row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty con (từ ngày 28 tháng 10 năm 2022),Công ty con (từ ngày 28 tháng 10 năm 2022),Công ty con (từ ngày 28 tháng 10 năm 2022),Công ty con (từ ngày 28 tháng 10 năm 2022),Công ty con (từ ngày 28 tháng 10 năm 2022),,
Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,Công ty Cổ phần Masan Jinju,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Masan Jinju > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,71.009.145.146,-,71009145146.0,
Mua hàng hóa và dịch vụ,Công ty Cổ phần Masan Jinju > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,3.273.892.361,-,3273892361.0,
Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,,
Bán tài sản cố định và chi phí xây dựng cơ bản dở dang,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01 > Bán tài sản cố định và chi phí xây dựng cơ bản dở dang,Bán tài sản cố định và chi phí xây dựng cơ bản dở dang,189.754.661.779,-,189754661779.0,
Bán hàng hóa và dịch vụ,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01 > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,64.478.483.573,-,64478483573.0,
Mua hàng hóa và dịch vụ,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01 > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,38.124.172.204,-,38124172204.0,
Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01 > Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh,Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh,6.066.666.668,-,6066666668.0,
Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),Các công ty liên kết (đến ngày 1 tháng 12 năm 2021),,
Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,Công ty Cổ phần Chế biến Súc sản Long Bình,,
