row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,
Cho vay,Công ty Cổ phần Tập đoàn Masan > Cho vay,Cho vay,258.600.000.000,3.800.000.000.000,258600000000.0,3800000000000.0
Thu hồi khoản cho vay,Công ty Cổ phần Tập đoàn Masan > Thu hồi khoản cho vay,Thu hồi khoản cho vay,2.921.350.000.000,1.287.250.000.000,2921350000000.0,1287250000000.0
Thu nhập lãi cho vay và trái phiếu,Công ty Cổ phần Tập đoàn Masan > Thu nhập lãi cho vay và trái phiếu,Thu nhập lãi cho vay và trái phiếu,93.417.470.235,36.964.929.554,93417470235.0,36964929554.0
Bán hàng hóa,Công ty Cổ phần Tập đoàn Masan > Bán hàng hóa,Bán hàng hóa,1.990.582.759,2.224.583.529,1990582759.0,2224583529.0
Chia sẻ chi phí,Công ty Cổ phần Tập đoàn Masan > Chia sẻ chi phí,Chia sẻ chi phí,2.069.039.582,-,2069039582.0,
Phát hành trái phiếu hoán đổi,Công ty Cổ phần Tập đoàn Masan > Phát hành trái phiếu hoán đổi,Phát hành trái phiếu hoán đổi,-,3.756.912.000.000,,3756912000000.0
Cổ tức công bố,Công ty Cổ phần Tập đoàn Masan > Cổ tức công bố,Cổ tức công bố,-,1.260.516.028.100,,1260516028100.0
