row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2022VND,1/1/2022VND,,
Công ty TNHH De Hues,Công ty TNHH De Hues,Công ty TNHH De Hues,130.369.434.799,182.072.972.305,130369434799.0,182072972305.0
Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,111.793.666.760,18.552.639.416,111793666760.0,18552639416.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,541.670.285.530,349.663.676.521,541670285530.0,349663676521.0
,,,783.833.387.089,550.289.288.242,783833387089.0,550289288242.0
