row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,31/12/2022_2,1/1/2022,1/1/2022_1,1/1/2022_2,numeric__31/12/2022,numeric__31/12/2022_1,numeric__31/12/2022_2,numeric__1/1/2022,numeric__1/1/2022_1,numeric__1/1/2022_2
,,,Số lượng,Giá gốc VND,Dự phòng giảm giá VND,Số lượng,Giá gốc VND,Dự phòng giảm giá VND,,,,,,
"Trái phiếu phát hành bởi Công ty Cổ phần Tập đoàn Masan, công ty mẹ","Trái phiếu phát hành bởi Công ty Cổ phần Tập đoàn Masan, công ty mẹ","Trái phiếu phát hành bởi Công ty Cổ phần Tập đoàn Masan, công ty mẹ",-,-,-,2.561.650,256.165.829.261,-,,,,2561650.0,256165829261.0,
