row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Doanh thu bán trái cây,Doanh thu bán trái cây,Doanh thu bán trái cây,663.493.857,1.170.911.859,663493857.0,1170911859.0
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,659.498.691,810.887.146,659498691.0,810887146.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,240.411.149,3.724.499,240411149.0,3724499.0
Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,144.942.913,296.830.244,144942913.0,296830244.0
Doanh thu bán ót,Doanh thu bán ót,Doanh thu bán ót,-,1.363.527,,1363527.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.708.346.610,2.283.717.275,1708346610.0,2283717275.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với các bên liên quan,Trong đó: > Doanh thu thuần với các bên liên quan,Doanh thu thuần với các bên liên quan,884.305.747,1.546.948.265,884305747.0,1546948265.0
Doanh thu thuần với các bên khác,Trong đó: > Doanh thu thuần với các bên khác,Doanh thu thuần với các bên khác,824.040.863,736.769.010,824040863.0,736769010.0
