row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Hàng hóa,Hàng hóa,Hàng hóa,60.100.194,59.229.053,60100194.0,59229053.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,21.298.794,4.102.195,21298794.0,4102195.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.373.796,2.053.298,1373796.0,2053298.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,1.077.957,990.597,1077957.0,990597.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,83.850.741,66.375.143,83850741.0,66375143.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(3.839.360),(4.518.686),-3839360.0,-4518686.0
GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,80.011.381,61.856.457,80011381.0,61856457.0
