row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,655.292.558,1.145.321.801,655292558.0,1145321801.0
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,645.312.147,747.185.295,645312147.0,747185295.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,141.737.745,4.705.180,141737745.0,4705180.0
Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,141.489.060,290.547.509,141489060.0,290547509.0
Giá vốn ót,Giá vốn ót,Giá vốn ót,-,1.037.920,,1037920.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.583.831.510,2.188.797.705,1583831510.0,2188797705.0
