row_label_raw,row_label_full,Tại ngày 31/12/2018,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Vay và nợ,Vay và nợ,Vay và nợ,187.216.013.073,-,-,187.216.013.073,187216013073.0,,,187216013073.0
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",404.874.715.283,572.958.800.490,-,977.833.515.773,404874715283.0,572958800490.0,,977833515773.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,33.719.946.619,-,37.397.910.222,71.117.856.841,33719946619.0,,37397910222.0,71117856841.0
,,,625.810.674.975,572.958.800.490,37.397.910.222,1.236.167.385.687,625810674975.0,572958800490.0,37397910222.0,1236167385687.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,,,,
Vay và nợ,Tại ngày 01/01/2018 > Vay và nợ,Vay và nợ,376.432.733.073,103.283.280.000,-,479.716.013.073,376432733073.0,103283280000.0,,479716013073.0
"Phải trả người bán, phải trả khác","Tại ngày 01/01/2018 > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",550.007.943.726,736.560.790.484,-,1.286.568.734.210,550007943726.0,736560790484.0,,1286568734210.0
Chi phí phải trả,Tại ngày 01/01/2018 > Chi phí phải trả,Chi phí phải trả,28.463.453.713,-,37.397.910.222,65.861.363.935,28463453713.0,,37397910222.0,65861363935.0
,,,954.904.130.512,839.844.070.484,37.397.910.222,1.832.146.111.218,954904130512.0,839844070484.0,37397910222.0,1832146111218.0
