row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2018 > VND,01/01/2018 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2018 > VND,numeric__01/01/2018 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,481.516.028.412,622.324.404.579,,,481516028412.0,622324404579.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,72.978.975.246,144.361.672.505,,3.0,72978975246.0,144361672505.0
111,111,111,1. Tiền,,2.978.975.246,27.007.697.505,,,2978975246.0,27007697505.0
112,112,112,2. Các khoản tương đương tiền,,70.000.000.000,117.353.975.000,,,70000000000.0,117353975000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,39.118.395.000,14.802.555.000,,4.0,39118395000.0,14802555000.0
121,121,121,1. Chứng khoán kinh doanh,,53.998.425.000,53.998.425.000,,,53998425000.0,53998425000.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(44.880.030.000),(40.845.870.000),,,-44880030000.0,-40845870000.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,30.000.000.000,1.650.000.000,,,30000000000.0,1650000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,331.156.404.260,420.282.549.647,,,331156404260.0,420282549647.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,114.091.481.816,117.522.524.789,,5.0,114091481816.0,117522524789.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,209.170.595.923,211.962.005.746,,6.0,209170595923.0,211962005746.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,1.319.113.804.339,1.321.133.804.339,,7.0,1319113804339.0,1321133804339.0
136,136,136,4. Phải thu ngắn hạn khác,08,866.151.700.529,864.026.002.556,,8.0,866151700529.0,864026002556.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(2.180.880.726.600),(2.097.871.336.036),,,-2180880726600.0,-2097871336036.0
139,139,139,6. Tài sản thiếu chờ xử lý,09,3.509.548.253,3.509.548.253,,9.0,3509548253.0,3509548253.0
140,140,140,IV. Hàng tồn kho,11,36.920.967.052,41.772.667.052,,11.0,36920967052.0,41772667052.0
141,141,141,1. Hàng tồn kho,,41.775.334.614,46.594.894.714,,,41775334614.0,46594894714.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(4.854.367.562),(4.822.227.662),,,-4854367562.0,-4822227662.0
150,150,150,V. Tài sản ngắn hạn khác,,1.341.286.854,1.104.960.375,,,1341286854.0,1104960375.0
152,152,152,1. Thuế GTGT được khấu trừ,,255.068.271,8.252.632,,,255068271.0,8252632.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,18,1.086.218.583,1.096.707.743,,18.0,1086218583.0,1096707743.0
