row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
,,,VND,VND,VND,VND,,,,
- Tổng giá trị cổ phiếu,- Tổng giá trị cổ phiếu,- Tổng giá trị cổ phiếu,53.998.425.000,(44.880.030.000),53.998.425.000,(40.845.870.000),53998425000.0,-44880030000.0,53998425000.0,-40845870000.0
"Công ty Cổ phần Kinh doanh Dịch vụ cao cấp Dầu khí Việt Nam (""PVR"") (1)","Công ty Cổ phần Kinh doanh Dịch vụ cao cấp Dầu khí Việt Nam (""PVR"") (1)","Công ty Cổ phần Kinh doanh Dịch vụ cao cấp Dầu khí Việt Nam (""PVR"") (1)",50.427.000.000,(44.880.030.000),50.427.000.000,(40.845.870.000),50427000000.0,-44880030000.0,50427000000.0,-40845870000.0
Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh (2),Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh (2),Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh (2),3.571.425.000,-,3.571.425.000,-,3571425000.0,,3571425000.0,
,,,53.998.425.000,(44.880.030.000),53.998.425.000,(40.845.870.000),53998425000.0,-44880030000.0,53998425000.0,-40845870000.0
