row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,,
Tổng lợi nhuận kế toán trước thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,(10.531.827.479),(721.076.732.963),-10531827479.0,-721076732963.0
Các khoản điều chỉnh tăng,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,23.105.456.479,371.107.158.953,23105456479.0,371107158953.0
- Chi phí không được trìe [*],Thuế TNDN từ hoạt động kinh doanh chính > - Chi phí không được trìe [*],- Chi phí không được trìe [*],23.105.456.479,371.107.158.953,23105456479.0,371107158953.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(13.299.410.984),-,-13299410984.0,
- Chuyển lỗ từ các năm trước,Thuế TNDN từ hoạt động kinh doanh chính > - Chuyển lỗ từ các năm trước,- Chuyển lỗ từ các năm trước,(13.299.410.984),-,-13299410984.0,
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,(725.781.984),(349.969.574.010),-725781984.0,-349969574010.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp đầu năm,Chi phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(1.086.218.583),(1.214.808.848),-1086218583.0,-1214808848.0
Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Chi phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,(1.086.218.583),(1.214.808.848),-1086218583.0,-1214808848.0
Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,,
Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản > Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,Tổng lợi nhuận kế toán từ hoạt động kinh doanh bất động sản,(12.782.359.877),99.260.734.400,-12782359877.0,99260734400.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh bất động sản > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,-,(98.617.783.077),,-98617783077.0
- Chuyển lỗ các năm trước,Thuế TNDN từ hoạt động kinh doanh bất động sản > - Chuyển lỗ các năm trước,- Chuyển lỗ các năm trước,-,(98.617.783.077),,-98617783077.0
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh bất động sản > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,(12.782.359.877),642.951.323,-12782359877.0,642951323.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Thuế TNDN từ hoạt động kinh doanh bất động sản > Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,128.590.265,,128590265.0
Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,Thuế TNDN phải nộp đầu năm của HĐKD bất động sản,-,-,,
Thuế TNDN đã nộp trong năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản,-,-,,
Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN đã nộp trong năm của HĐKD bất động sản > Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,Thuế TNDN phải nộp cuối năm của HĐKD bất động sản,-,128.590.265,,128590265.0
Tổng Chi phí thuế TNDN hiện hành,Thuế TNDN đã nộp trong năm của HĐKD bất động sản > Tổng Chi phí thuế TNDN hiện hành,Tổng Chi phí thuế TNDN hiện hành,-,128.590.265,,128590265.0
Tổng thuế TNDN phải nộp cuối năm,Thuế TNDN đã nộp trong năm của HĐKD bất động sản > Tổng thuế TNDN phải nộp cuối năm,Tổng thuế TNDN phải nộp cuối năm,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
