row_label_raw,row_label_full,col_0,Tại 31/12/2025,Tại 31/12/2025_1,Trong năm,Trong năm_1,Tại 01/01/2025,Tại 01/01/2025_1,numeric__Tại 31/12/2025,numeric__Tại 31/12/2025_1,numeric__Trong năm,numeric__Trong năm_1,numeric__Tại 01/01/2025,numeric__Tại 01/01/2025_1
,,,Số phải thu VND,Số phải trả VND,Số phải nộp VND,Số đã thực nộp VND,Số phải thu VND,Số phải trả VND,,,,,,
Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,Thuế và các khoản phải nộp,,,,,,
- Thuế giá trị gia tăng phải nộp (*),Thuế và các khoản phải nộp > - Thuế giá trị gia tăng phải nộp (*),- Thuế giá trị gia tăng phải nộp (*),-,44.470.198.282,230.077.962,46.207.740.955,-,90.447.861.275,,44470198282.0,230077962.0,46207740955.0,,90447861275.0
- Thuế thu nhập doanh nghiệp (*),Thuế và các khoản phải nộp > - Thuế thu nhập doanh nghiệp (*),- Thuế thu nhập doanh nghiệp (*),-,135.939.061.471,38.172.454.264,102.519.503.083,-,200.286.110.290,,135939061471.0,38172454264.0,102519503083.0,,200286110290.0
- Thuế thu nhập cá nhân,Thuế và các khoản phải nộp > - Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,5.058.069.522,13.884.720.179,14.954.101.574,-,6.127.450.917,,5058069522.0,13884720179.0,14954101574.0,,6127450917.0
"- Thuế nhà đất, tiền thuê đất","Thuế và các khoản phải nộp > - Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất",3.351.298.117,8.825.632.313,2.547.527.645.881,2.710.745.060.755,-,168.691.749.070,3351298117.0,8825632313.0,2547527645881.0,2710745060755.0,,168691749070.0
- Các loại thuế khác,Thuế và các khoản phải nộp > - Các loại thuế khác,- Các loại thuế khác,-,2.732.370.748,15.691.621.672,15.207.871.496,-,2.248.620.572,,2732370748.0,15691621672.0,15207871496.0,,2248620572.0
Cộng,Thuế và các khoản phải nộp > Cộng,Cộng,3.351.298.117,197.025.332.336,2.615.506.519.958,2.889.634.277.863,-,467.801.792.124,3351298117.0,197025332336.0,2615506519958.0,2889634277863.0,,467801792124.0
