row_label_raw,row_label_full,col_0,Tại 31/12/2025 > Giá trịVND,Tại 31/12/2025 > Số có khả năngtrả nợVND,Tại 01/01/2025 > Giá trịVND,Tại 01/01/2025 > Số có khả năngtrả nợVND,numeric__Tại 31/12/2025 > Giá trịVND,numeric__Tại 31/12/2025 > Số có khả năngtrả nợVND,numeric__Tại 01/01/2025 > Giá trịVND,numeric__Tại 01/01/2025 > Số có khả năngtrả nợVND
- Dự án Khu dân cư kết hợp chính trang đô thị Bắc Hà Thanh,- Dự án Khu dân cư kết hợp chính trang đô thị Bắc Hà Thanh,- Dự án Khu dân cư kết hợp chính trang đô thị Bắc Hà Thanh,16.632.016.094,16.632.016.094,129.947.107.974,129.947.107.974,16632016094.0,16632016094.0,129947107974.0,129947107974.0
- Công ty TNHH Đầu Tư BDS Cao Tầng Thuận An 1,- Công ty TNHH Đầu Tư BDS Cao Tầng Thuận An 1,- Công ty TNHH Đầu Tư BDS Cao Tầng Thuận An 1,214.525.175.643,214.525.175.643,-,-,214525175643.0,214525175643.0,,
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,6.499.999.999,6.499.999.999,3.590.909.091,3.590.909.091,6499999999.0,6499999999.0,3590909091.0,3590909091.0
Cộng,Cộng,Cộng,237.657.191.736,237.657.191.736,133.538.017.065,133.538.017.065,237657191736.0,237657191736.0,133538017065.0,133538017065.0
