row_label_raw,row_label_full,col_0,Tại 31/12/2025VND,Tại 01/01/2025VND,numeric__Tại 31/12/2025VND,numeric__Tại 01/01/2025VND
- Chỉ phí lãi vay,- Chỉ phí lãi vay,- Chỉ phí lãi vay,44.778.953.653,98.738.977.193,44778953653.0,98738977193.0
- Chỉ phí xây dựng,- Chỉ phí xây dựng,- Chỉ phí xây dựng,260.831.503.469,320.032.363.180,260831503469.0,320032363180.0
- Hỗ trợ lãi suất từ bán hàng,- Hỗ trợ lãi suất từ bán hàng,- Hỗ trợ lãi suất từ bán hàng,4.495.616.285,23.481.919.717,4495616285.0,23481919717.0
- Chỉ phí khác,- Chỉ phí khác,- Chỉ phí khác,25.628.887.450,24.770.865.491,25628887450.0,24770865491.0
Cộng,Cộng,Cộng,335.734.960.857,467.024.125.581,335734960857.0,467024125581.0
