row_label_raw,row_label_full,col_0,Miền Bắc > Số cuối năm,Miền Bắc > Số đầu năm,Miền Trung > Số cuối năm,Miền Trung > Số đầu năm,Miền Nam > Số cuối năm,Miền Nam > Số đầu năm,Điều chỉnh > Số cuối năm,Điều chỉnh > Số đầu năm,Cộng > Số cuối năm,Cộng > Số đầu năm,numeric__Miền Bắc > Số cuối năm,numeric__Miền Bắc > Số đầu năm,numeric__Miền Trung > Số cuối năm,numeric__Miền Trung > Số đầu năm,numeric__Miền Nam > Số cuối năm,numeric__Miền Nam > Số đầu năm,numeric__Điều chỉnh > Số cuối năm,numeric__Điều chỉnh > Số đầu năm,numeric__Cộng > Số cuối năm,numeric__Cộng > Số đầu năm
I. Tài sản,I. Tài sản,I. Tài sản,2.173.180,1.438.442,5.884.382,6.064.997,49.224.425,43.598.682,-,-,57.281.987,51.102.121,2173180.0,1438442.0,5884382.0,6064997.0,49224425.0,43598682.0,,,57281987.0,51102121.0
1. Tiền mật,1. Tiền mật,1. Tiền mật,92.223,47.073,128.847,108.503,534.862,539.185,-,-,755.932,694.761,92223.0,47073.0,128847.0,108503.0,534862.0,539185.0,,,755932.0,694761.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,3.598,4.379,256.846,263.862,1.217.341,1.354.861,-,-,1.477.785,1.623.102,3598.0,4379.0,256846.0,263862.0,1217341.0,1354861.0,,,1477785.0,1623102.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,2.077.359,1.386.990,5.498.689,5.692.632,47.472.222,41.704.636,-,-,55.048.270,48.784.258,2077359.0,1386990.0,5498689.0,5692632.0,47472222.0,41704636.0,,,55048270.0,48784258.0
II. Nợ phải trả,II. Nợ phải trả,II. Nợ phải trả,5.051.102,3.568.019,6.585.282,5.025.871,41.727.431,38.716.377,-,-,53.363.815,47.310.267,5051102.0,3568019.0,6585282.0,5025871.0,41727431.0,38716377.0,,,53363815.0,47310267.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,5.050.135,3.567.048,6.583.580,5.023.769,41.456.037,38.498.855,-,-,53.089.752,47.089.672,5050135.0,3567048.0,6583580.0,5023769.0,41456037.0,38498855.0,,,53089752.0,47089672.0
2. Nợ phải trả khác,2. Nợ phải trả khác,2. Nợ phải trả khác,967,971,1.702,2.102,271.394,217.522,-,-,274.063,220.595,967.0,971.0,1702.0,2102.0,271394.0,217522.0,,,274063.0,220595.0
