row_label_raw,row_label_full,Thuế và các khoản phải nộp cho Nhà nước (xem thuyết minh số VIII.2),Số cuối năm > 12.508,Số đầu năm > 5.485,numeric__Số cuối năm > 12.508,numeric__Số đầu năm > 5.485
"Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên","Phải trả cho cán bộ, công nhân viên",-,11,,11.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,227.599,177.744,227599.0,177744.0
Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),1.096,12.037,1096.0,12037.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,2.498,2.878,2498.0,2878.0
Tiền giữ hộ và đội thanh toán,Tiền giữ hộ và đội thanh toán,Tiền giữ hộ và đội thanh toán,15.172,14.594,15172.0,14594.0
Phải trả khác,Phải trả khác,Phải trả khác,15.190,7.845,15190.0,7845.0
Cộng,Cộng,Cộng,274.063,220.594,274063.0,220594.0
