row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã nộp,Phải nộp,Phải thu,,,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,1.827,-,13.476,(12.890),2.413,-,1827.0,,13476.0,-12890.0,2413.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.336,8.781,31.892,(17.440),7.007,-,1336.0,8781.0,31892.0,-17440.0,7007.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.322,-,12.764,(11.998),3.088,-,2322.0,,12764.0,-11998.0,3088.0,
Cộng,Cộng,Cộng,5.485,8.781,58.132,(42.328),12.508,-,5485.0,8781.0,58132.0,-42328.0,12508.0,
