row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,1.657.602.015.834,1.123.517.651.781,1657602015834.0,1123517651781.0
Chi phí khối khai thác bay,Chi phí khối khai thác bay,Chi phí khối khai thác bay,14.391.284.367.610,10.866.887.021.349,14391284367610.0,10866887021349.0
Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,1.443.536.341.114,737.044.632.260,1443536341114.0,737044632260.0
"Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay",30.578.861.088,20.575.056.630,30578861088.0,20575056630.0
Chi phí dịch vụ vận chuyển hàng hóa,Chi phí dịch vụ vận chuyển hàng hóa,Chi phí dịch vụ vận chuyển hàng hóa,127.121.920.018,84.883.338.007,127121920018.0,84883338007.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,1.391.067.072.313,668.100.803.990,1391067072313.0,668100803990.0
Chi phí khác,Chi phí khác,Chi phí khác,358.271.541.055,41.120.606.588,358271541055.0,41120606588.0
Giá vốn của máy bay đã bán,Giá vốn của máy bay đã bán,Giá vốn của máy bay đã bán,16.353.713.767.669,10.055.330.283.951,16353713767669.0,10055330283951.0
,,,35.753.175.886.701,23.597.459.394.556,35753175886701.0,23597459394556.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
• Tổng giá vốn cung cấp dịch vụ hàng không,Trong đó: > • Tổng giá vốn cung cấp dịch vụ hàng không,• Tổng giá vốn cung cấp dịch vụ hàng không,19.399.462.119.032,13.542.129.110.605,19399462119032.0,13542129110605.0
• Tổng giá vốn của máy bay đã bán,Trong đó: > • Tổng giá vốn của máy bay đã bán,• Tổng giá vốn của máy bay đã bán,16.353.713.767.669,10.055.330.283.951,16353713767669.0,10055330283951.0
,,,35.753.175.886.701,23.597.459.394.556,35753175886701.0,23597459394556.0
