row_label_raw,row_label_full,col_0,Mã số,2017 VND,2016 VND,numeric__Mã số,numeric__2017 VND,numeric__2016 VND
Lợi nhuận từ hoạt động kinh doanhtrước những thay đổi vốn lưu động,Điều chỉnh cho các khoản > Lợi nhuận từ hoạt động kinh doanhtrước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanhtrước những thay đổi vốn lưu động,08,5.888.997.442.219,3.332.556.933.240,8.0,5888997442219.0,3332556933240.0
Biến động các khoản phải thu,Điều chỉnh cho các khoản > Biến động các khoản phải thu,Biến động các khoản phải thu,09,(2.794.306.394.758),(2.628.501.734.577),9.0,-2794306394758.0,-2628501734577.0
Biến động hàng tồn kho,Điều chỉnh cho các khoản > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(129.251.222.745),26.497.826.117,10.0,-129251222745.0,26497826117.0
Biến động các khoản phải trả và nợ phải trả khác,Điều chỉnh cho các khoản > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,1.824.012.605.198,848.242.406.191,11.0,1824012605198.0,848242406191.0
Biến động chi phí trả trước,Điều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,1.344.397.355.809,275.392.428.650,12.0,1344397355809.0,275392428650.0
,,,,6.133.849.785.723,1.854.187.859.621,,6133849785723.0,1854187859621.0
Tiền lãi vay đã trả,Điều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(236.852.306.374),(177.942.929.579),14.0,-236852306374.0,-177942929579.0
Thuế thu nhập doanh nghiệp đã nộp,Điều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(318.798.833.058),(40.220.855.647),15.0,-318798833058.0,-40220855647.0
Lưu chuyển tiền thuần từ các hoạt độngkinh doanh,Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ các hoạt độngkinh doanh,Lưu chuyển tiền thuần từ các hoạt độngkinh doanh,20,5.578.198.646.291,1.636.024.074.395,20.0,5578198646291.0,1636024074395.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chỉ mua sắm tài sản cố định vàtài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ mua sắm tài sản cố định vàtài sản dài hạn khác,Tiền chỉ mua sắm tài sản cố định vàtài sản dài hạn khác,21,(325.491.665.092),(1.859.421.262.131),21.0,-325491665092.0,-1859421262131.0
Tiền chỉ đặt cọc mua máy bay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ đặt cọc mua máy bay,Tiền chỉ đặt cọc mua máy bay,21,(2.296.535.249.533),(1.286.462.375.174),21.0,-2296535249533.0,-1286462375174.0
Tiền chỉ tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ tiền gửi có kỳ hạn,Tiền chỉ tiền gửi có kỳ hạn,23,-,(1.400.000.000),23.0,,-1400000000.0
Tiền chỉ cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ cho vay,Tiền chỉ cho vay,23,(487.333.764.000),-,23.0,-487333764000.0,
Tiền thu hồi các công cụ nợ từ các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các công cụ nợ từ các đơn vị khác,Tiền thu hồi các công cụ nợ từ các đơn vị khác,24,-,270.000.000.000,24.0,,270000000000.0
Tiền chỉ tiền đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ tiền đầu tư vào các đơn vị khác,Tiền chỉ tiền đầu tư vào các đơn vị khác,25,-,(60.000.000.000),25.0,,-60000000000.0
Tiền thu lãi tiền gửi và cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cho vay,Tiền thu lãi tiền gửi và cho vay,27,64.280.330.441,105.910.808.415,27.0,64280330441.0,105910808415.0
Tiền thu cổ tức nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức nhận được,Tiền thu cổ tức nhận được,27,3.068.690.000,1.180.266.000,27.0,3068690000.0,1180266000.0
Lưu chuyển tiền thuần từ các hoạt độngđầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt độngđầu tư,Lưu chuyển tiền thuần từ các hoạt độngđầu tư,30,(3.042.011.658.184),(2.830.192.562.890),30.0,-3042011658184.0,-2830192562890.0
