row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,1/1/2017,1/1/2017_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__1/1/2017,numeric__1/1/2017_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Căng cụ và dụng cụ,Căng cụ và dụng cụ,Căng cụ và dụng cụ,257.446.699.070,-,133.562.282.327,-,257446699070.0,,133562282327.0,
Hàng hóa,Hàng hóa,Hàng hóa,9.734.820.430,-,4.368.014.428,-,9734820430.0,,4368014428.0,
,,,267.181.519.500,-,137.930.296.755,-,267181519500.0,,137930296755.0,
