row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,610.329.116.274,610.329.116.274,630.599.165.767,630.599.165.767,610329116274.0,610329116274.0,630599165767.0,630599165767.0
Phải trả cho bên liên quan (Thuyết minh số 30),Phải trả cho bên liên quan (Thuyết minh số 30),Phải trả cho bên liên quan (Thuyết minh số 30),174.317.953.946,174.317.953.946,242.720.922.602,242.720.922.602,174317953946.0,174317953946.0,242720922602.0,242720922602.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,784.647.070.220,784.647.070.220,873.320.088.369,873.320.088.369,784647070220.0,784647070220.0,873320088369.0,873320088369.0
