row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án đường bộ B.O.T Phú Hữu (*),Dự án đường bộ B.O.T Phú Hữu (*),Dự án đường bộ B.O.T Phú Hữu (*),531.736.757.897,505.475.308.617,531736757897.0,505475308617.0
Các dự án tại Bình Phước,Các dự án tại Bình Phước,Các dự án tại Bình Phước,316.855.500.597,287.806.418.115,316855500597.0,287806418115.0
Các dự án tại Kiên Lương,Các dự án tại Kiên Lương,Các dự án tại Kiên Lương,74.665.894.137,186.594.467.859,74665894137.0,186594467859.0
Khác,Khác,Khác,33.778.346.288,136.283.410.502,33778346288.0,136283410502.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,957.036.498.919,1.116.159.605.093,957036498919.0,1116159605093.0
