row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
"Giá vốn của xi măng, clinker","Giá vốn của xi măng, clinker","Giá vốn của xi măng, clinker",6.834.641.634.899,6.503.365.311.436,6834641634899.0,6503365311436.0
"Giá vốn của vữa xi măng xây dựng,gạch các loại, cát, vật liệu phụ và các dịch vụ","Giá vốn của vữa xi măng xây dựng,gạch các loại, cát, vật liệu phụ và các dịch vụ","Giá vốn của vữa xi măng xây dựng,gạch các loại, cát, vật liệu phụ và các dịch vụ",31.245.319.542,109.955.447.791,31245319542.0,109955447791.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.865.886.954.441,6.613.320.759.227,6865886954441.0,6613320759227.0
