row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,175.994.493,236.869.767,175994493.0,236869767.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,333.713.283.742,485.851.156.489,333713283742.0,485851156489.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,13.337.182.512,-,13337182512.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,347.226.460.747,486.088.026.256,347226460747.0,486088026256.0
