row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty TNHH MTV Xi măng Vicem Hoàng Thạch,Công ty TNHH MTV Xi măng Vicem Hoàng Thạch,Công ty TNHH MTV Xi măng Vicem Hoàng Thạch,Bên liên quan,Bán cát,-,108.306.150,,,,108306150.0
Viện Công nghệ Xi măng Vicem,Viện Công nghệ Xi măng Vicem,Viện Công nghệ Xi măng Vicem,Bên liên quan,Phí đào tạo,283.172.000,714.928.800,,,283172000.0,714928800.0
Trường Trung cấp Nghề Kỹ thuật Xi măng,Trường Trung cấp Nghề Kỹ thuật Xi măng,Trường Trung cấp Nghề Kỹ thuật Xi măng,Bên liên quan,Phí đào tạo,111.360.000,184.720.000,,,111360000.0,184720000.0
Công ty Cổ phần Xi măng Vicem Sông Thao,Công ty Cổ phần Xi măng Vicem Sông Thao,Công ty Cổ phần Xi măng Vicem Sông Thao,Bên liên quan,Bán công cụ dụng cụ,24.000.000,-,,,24000000.0,
