row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23.1,8.850.850.245.919,8.757.009.785.645,,231.0,8850850245919.0,8757009785645.0
02,02,02,2. Các khoản giảm trừ doanh thu,23.1,(641.893.471.300),(520.324.767.060),,231.0,-641893471300.0,-520324767060.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.1,8.208.956.774.619,8.236.685.018.585,,231.0,8208956774619.0,8236685018585.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,24,(6.865.886.954.441),(6.613.320.759.227),,24.0,-6865886954441.0,-6613320759227.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.343.069.820.178,1.623.364.259.358,,,1343069820178.0,1623364259358.0
21,21,21,6. Doanh thu hoạt động tài chính,23.2,17.491.721.007,79.246.184.835,,232.0,17491721007.0,79246184835.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,26,(477.312.477.594) (311.657.116.852),(377.780.159.915) (347.362.703.816),,26.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,26,(477.312.477.594) (311.657.116.852),(377.780.159.915) (347.362.703.816),,26.0,,
24,24,24,8. Phần lãi trong công ty liên kết,,438.088.771,-,,,438088771.0,
25,25,25,9. Chi phí bán hàng,25,(123.086.610.651),(137.645.570.721),,25.0,-123086610651.0,-137645570721.0
26,26,26,10. Chi phí quản lý doanh nghiệp,25,(192.224.989.602),(212.543.315.829),,25.0,-192224989602.0,-212543315829.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,568.375.552.109,974.641.397.728,,,568375552109.0,974641397728.0
31,31,31,12. Thu nhập khác,27,32.199.089.870,45.660.697.552,,27.0,32199089870.0,45660697552.0
32,32,32,13. Chi phí khác,27,(231.886.540),(1.372.193.328),,27.0,-231886540.0,-1372193328.0
40,40,40,14. Lợi nhuận khác,,31.967.203.330,44.288.504.224,,,31967203330.0,44288504224.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,600.342.755.439,1.018.929.901.952,,,600342755439.0,1018929901952.0
51,51,51,16. Chi phí thuế TNDN hiện hành,29.1,(109.727.818.855),(208.067.666.439),,291.0,-109727818855.0,-208067666439.0
52,52,52,17. Chi phí thuế thu nhập hoãn lại,29.1,(4.691.763.895),(1.776.407.727),,291.0,-4691763895.0,-1776407727.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,485.923.172.689,809.085.827.786,,,485923172689.0,809085827786.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,487.592.188.619,809.085.827.786,,,487592188619.0,809085827786.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,,(1.669.015.930),-,,,-1669015930.0,
70,70,70,21. Lãi cơ bản trên cổ phiếu,31,1.278,1.807,,31.0,1278.0,1807.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,31,1.278,1.807,,31.0,1278.0,1807.0
