row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,9.599.829.942.217,7.035.029.162.732,9599829942217.0,7035029162732.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,5.782.849.683.251,3.509.770.054.002,5782849683251.0,3509770054002.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,5.155.389.341.716,3.042.921.583.614,5155389341716.0,3042921583614.0
"Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng",2.754.371.778.889,2.134.524.071.196,2754371778889.0,2134524071196.0
Phụ kiện,Phụ kiện,Phụ kiện,1.982.878.368.737,1.695.916.652.725,1982878368737.0,1695916652725.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.891.429.518.704,1.032.820.436.927,1891429518704.0,1032820436927.0
"Đồng hồ, mất kính","Đồng hồ, mất kính","Đồng hồ, mất kính",852.970.745.790,528.292.841.105,852970745790.0,528292841105.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,713.575.066.357,489.281.745.343,713575066357.0,489281745343.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,304.172.208.509,252.039.415.472,304172208509.0,252039415472.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,260.221.354.614,108.365.904.899,260221354614.0,108365904899.0
Thẻ cào,Thẻ cào,Thẻ cào,24.276.449.619,16.831.033.109,24276449619.0,16831033109.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,14.669.782.299,16.379.211.128,14669782299.0,16379211128.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,513.434.577.017,64.191.390.114,513434577017.0,64191390114.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,29.850.068.817.719,19.926.363.502.366,29850068817719.0,19926363502366.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(682.836.523.797),(504.186.049.692),-682836523797.0,-504186049692.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,29.167.232.293.922,19.422.177.452.674,29167232293922.0,19422177452674.0
